Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equaliser	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Your Racist Friend	They Might Be Giants									2808525	88			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/They Might Be Giants/Flood/06 Your Racist Friend.mp3
Particle Man	They Might Be Giants									2040728	58			7			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/They Might Be Giants/Flood/07 Particle Man.mp3
Letterbox	They Might Be Giants									1365721	42			13			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/They Might Be Giants/Flood/13 Letterbox.mp3
Whistling in the Dark	They Might Be Giants									3283748	102			14			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/They Might Be Giants/Flood/14 Whistling in the Dark.mp3
Hot Cha	They Might Be Giants									1519946	47			15			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/They Might Be Giants/Flood/15 Hot Cha.mp3
Tribute	Tenacious D									3973782	124			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Tenacious D/Tenacious D/03 Tribute.mp3
The Government Totally Sucks	Tenacious D									1514121	47			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Tenacious D/The Pick Of Destiny/06 The Government Totally Sucks.mp3
The Hardest Button To Button	The White Stripes									3400783	106			9			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The White Stripes/Elephant/09 The Hardest Button To Button.mp3
Blue Orchid	The White Stripes									2522645	79			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The White Stripes/Get Behind Me Satan/01 Blue Orchid.mp3
Toob Amplifier	The Presidents Of The United States Of America									1311832	40			11			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Presidents Of The United States Of America/II/11 Toob Amplifier.mp3
Volcano	The Presidents Of The United States Of America									2878337	89			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Presidents Of The United States Of America/II/03 Volcano.mp3
Woman	Wolfmother									2836511	88			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Wolfmother/Wolfmother/03 Woman.mp3
Fuel	Metallica									4318170	134			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Metallica/Reload/01 Fuel.mp3
Battery	Metallica									5001560	156			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Metallica/Master Of Puppets (Remastered)/01 Battery.mp3
Sad But True	Metallica									5195059	162			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Metallica/Metallica/02 Sad But True.mp3
For Whom The Bell Tolls - Remastered	Metallica									4959794	154			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Metallica/Ride The Lightning (Remastered)/03 For Whom The Bell Tolls - Remastered.mp3
Brass Monkey	Beastie Boys									2520547	78			11			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Beastie Boys/Licensed To Ill/11 Brass Monkey.mp3
No Sleep Till Brooklyn	Beastie Boys									3955411	123			8			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Beastie Boys/Licensed To Ill/08 No Sleep Till Brooklyn.mp3
Fight For Your Right	Beastie Boys									3404957	104			7			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Beastie Boys/Licensed To Ill/07 Fight For Your Right.mp3
Lollipop	MIKA									2978626	92			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/MIKA/Life In Cartoon Motion/02 Lollipop.mp3
Billy Brown	MIKA									3121153	97			7			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/MIKA/Life In Cartoon Motion/07 Billy Brown.mp3
Big Girl (You Are Beautiful)	MIKA									3057640	124			8			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/MIKA/Life In Cartoon Motion/08 Big Girl (You Are Beautiful).mp3
Grace Kelly	MIKA									2946864	94			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/MIKA/Life In Cartoon Motion/01 Grace Kelly.mp3
Cracker	Spiderbait									2983216	93			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/01 Cracker.mp3
White Trash Superstar	Spiderbait									3321359	104			8			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/08 White Trash Superstar.mp3
Dinner Time	Spiderbait									2100908	66			4			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/04 Dinner Time.mp3
Lickety Split	Spiderbait									2655124	82			16			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/16 Lickety Split.mp3
Shazam!	Spiderbait									1924526	62			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/03 Shazam!.mp3
Glockenpop	Spiderbait									3075588	100			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/02 Glockenpop.mp3
Fell In Love With a Girl	The White Stripes									1779943	55			4			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The White Stripes/White Blood Cells/04 Fell In Love With a Girl.mp3
Debaser	Pixies									2772560	86			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Pixies/Doolittle/01 Debaser.mp3
Broken Face	Pixies									1452246	46			4			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Pixies/Surfer Rosa (Remastered)/04 Broken Face.mp3
Gigantic	Pixies									3772752	118			5			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Pixies/Surfer Rosa (Remastered)/05 Gigantic.mp3
Tony's Theme	Pixies									1809184	57			9			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Pixies/Surfer Rosa (Remastered)/09 Tony's Theme.mp3
Oh My Golly!	Pixies									2452005	78			10			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Pixies/Surfer Rosa (Remastered)/010 Oh My Golly!.mp3
Monkey Gone to Heaven	Pixies									4377955	88			7			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Pixies/Doolittle/07 Monkey Gone to Heaven.mp3
Blitzkrieg Bop - 2016 Remaster	Ramones									2126466	67			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Ramones/Ramones (40th Anniversary Deluxe Edition; 2016 Remaster)/01 Blitzkrieg Bop - 2016 Remaster.mp3
I Wanna Be Sedated	Ramones									2398535	74			7			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Ramones/Road to Ruin (40th Anniversary Deluxe Edition)/07 I Wanna Be Sedated.mp3
Sheena Is a Punk Rocker - 2017 Remaster	Ramones									2720389	84			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Ramones/Rocket to Russia (40th Anniversary Deluxe Edition)/06 Sheena Is a Punk Rocker - 2017 Remaster.mp3
Beat on the Brat - 2001 Remaster	Ramones									2428191	76			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Ramones/Greatest Hits/02 Beat on the Brat - 2001 Remaster.mp3
LDN	Lily Allen									3093566	95			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Lily Allen/Alright, Still (Deluxe)/03 LDN.mp3
You Really Got Me - Remastered	The Kinks									2146917	67			8			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Kinks/The Anthology 1964 - 1971/08 You Really Got Me - Remastered.mp3
Lola - Remastered	The Kinks									3873935	121			5			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Kinks/Lola Versus Powerman and the Moneygoround / Percy/05 Lola - Remastered.mp3
Birdhouse in Your Soul	They Might Be Giants									3184275	99			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/They Might Be Giants/Flood/02 Birdhouse in Your Soul.mp3
Run to the Hills - 2015 Remaster	Iron Maiden									3739359	116			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Iron Maiden/The Number of the Beast (2015 Remaster)/06 Run to the Hills - 2015 Remaster.mp3
The Trooper - 2015 Remaster	Iron Maiden									4036095	126			5			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Iron Maiden/Piece of Mind (2015 Remaster)/05 The Trooper - 2015 Remaster.mp3
The Number of the Beast - 2015 Remaster	Iron Maiden									4654279	145			5			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Iron Maiden/The Number of the Beast (2015 Remaster)/05 The Number of the Beast - 2015 Remaster.mp3
Antmusic - Remastered	Adam & The Ants									3464339	108			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Adam & The Ants/Kings of the Wild Frontier (Deluxe Edition)/02 Antmusic - Remastered.mp3
Parklife	Blur									2963156	94			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Blur/Blur: The Best Of/06 Parklife.mp3
Heroin or Suicide?	Leftover Crack									3050954	95			11			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Leftover Crack/Leftover Leftover Crack/11 Heroin or Suicide?.mp3
Gay Bar	Electric Six									2257217	70			8			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Electric Six/Fire/08 Gay Bar.mp3
