Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equaliser	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
X Buster	MDK									3112776	96			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/MDK/X Buster/01 X Buster.mp3
Wake up, the House Is Underwater!	Stephen Walking									3074385	96			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Stephen Walking/Wake up, the House Is Underwater!/01 Wake up, the House Is Underwater!.mp3
Top of the World 2	Stephen Walking									3401617	106			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Stephen Walking/Top of the World 2/01 Top of the World 2.mp3
Hipster Cutthroat	DotEXE									4161456	130			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/DotEXE/Hipster Cutthroat/01 Hipster Cutthroat.mp3
Chokehold (feat. Concept)	Stonebank, Concept									4226256	132			5			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Stonebank, Concept/Monument - EP/05 Chokehold (feat. Concept).mp3
My Cloud	Grabbitz									3009963	94			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Grabbitz/My Cloud/01 My Cloud.mp3
Bubbles	Tokyo Machine									3689567	115			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Tokyo Machine/Bubbles/01 Bubbles.mp3
Paradigm	Bad Computer, Karra									3062637	96			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Bad Computer, Karra/Paradigm/01 Paradigm.mp3
FLY	Tokyo Machine									3159169	98			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Tokyo Machine/FLY/01 FLY.mp3
Bulgogi	Fox Stevenson									3479752	104			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Fox Stevenson/Bulgogi/01 Bulgogi.mp3
She's a Killer	Justin OH									2857421	95			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Justin OH/She's a Killer/01 She's a Killer.mp3
Continue	Virtual Riot									3819554	113			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Virtual Riot/Continue/01 Continue.mp3
Revelry	Milkman									4503748	140			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Milkman/Fragments/02 Revelry.mp3
This Love (feat. Savoi)	LVTHER, Savoi									2903000	90			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/LVTHER, Savoi/This Love (feat. Savoi)/01 This Love (feat. Savoi).mp3
Disarray	Bad Computer									3962496	124			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Bad Computer/Disarray/01 Disarray.mp3
September	Conro									3430847	107			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Conro/September/01 September.mp3
Horsepower	MUZZ									3217688	146			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/MUZZ/Horsepower/01 Horsepower.mp3
None Trick Pony	CloudNone									3676623	114			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/CloudNone/None Trick Pony/01 None Trick Pony.mp3
Open Road Song	Eve 6									3170877	97			5			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Eve 6/Eve 6/05 Open Road Song.mp3
Brain Power - Re-mastered	NOMA									5886374	184			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/NOMA/Brain Power/01 Brain Power - Re-mastered.mp3
Atlantic	Rogue									4216190	132			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Rogue/Atlantic/01 Atlantic.mp3
Sleepy	MYLK									2896688	90			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/MYLK/Sleepy/01 Sleepy.mp3
Mirage	Rogue									4624114	144			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Rogue/Mirage/01 Mirage.mp3
Jerk It Out	Caesars									3116965	98			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Caesars/Jerk It Out/01 Jerk It Out.mp3
Long Gone	Andrew Huang									3740139	116			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Andrew Huang/Stars/02 Long Gone.mp3
Blaster	Andrew Huang									2664312	83			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Andrew Huang/Blaster/01 Blaster.mp3
You'll Be Fine	Laszlo									3134107	98			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Laszlo/You'll Be Fine/01 You'll Be Fine.mp3
In Your Arms	Aiobahn, Ralph Larenzo									3002461	94			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Aiobahn, Ralph Larenzo/In Your Arms/01 In Your Arms.mp3
Brains On Fire	Dodge & Fuski									3733885	107			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Dodge & Fuski/Brains On Fire/01 Brains On Fire.mp3
Summer	Modestep									2741211	86			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Modestep/Summer/01 Summer.mp3
Breakout	Noisestorm, Foreign Beggars									2882504	90			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Noisestorm, Foreign Beggars/Breakout/01 Breakout.mp3
Hang Up	WRLD, Savoi									3194284	100			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/WRLD, Savoi/Hang Up/01 Hang Up.mp3
Comeback	Falcon Funk, Bossfight									3257408	102			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Falcon Funk, Bossfight/Comeback/01 Comeback.mp3
Rip N Dip - Kill The Noise Remix	Getter, Kill The Noise									4025652	126			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Getter, Kill The Noise/Rip N Dip (Remixes)/01 Rip N Dip - Kill The Noise Remix.mp3
Next To Me	Lvly									3501909	109			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Lvly/Brand New (Helium)/02 Next To Me.mp3
Scatta (feat. Foreign Beggars & Bare Noize)	Skrillex, Bare Noize, Foreign Beggars									3760726	117			5			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Skrillex, Bare Noize, Foreign Beggars/Scary Monsters and Nice Sprites (Deluxe Tour Edition)/05 Scatta (feat. Foreign Beggars & Bare Noize).mp3
Rock 'n' Roll (Will Take You to the Mountain)	Skrillex									4615426	142			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Skrillex/Scary Monsters and Nice Sprites (Deluxe Tour Edition)/01 Rock 'n' Roll (Will Take You to the Mountain).mp3
Weekends!!! (feat. Sirah)	Skrillex, Sirah									4583230	142			10			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Skrillex, Sirah/Scary Monsters and Nice Sprites (Deluxe Tour Edition)/010 Weekends!!! (feat. Sirah).mp3
Death By Diamonds And Pearls	Band Of Skulls									3093183	96			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Band Of Skulls/Baby Darling Doll Face Honey/02 Death By Diamonds And Pearls.mp3
The Hardest Button To Button	The White Stripes									3400783	106			9			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The White Stripes/Elephant/09 The Hardest Button To Button.mp3
Blue Orchid	The White Stripes									2522645	79			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The White Stripes/Get Behind Me Satan/01 Blue Orchid.mp3
Sugar Rush	Pixl									4081613	142			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Pixl/Sugar Rush EP/01 Sugar Rush.mp3
Explosivo	Tenacious D									1866015	58			7			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Tenacious D/Tenacious D/07 Explosivo.mp3
Chin up	R!OT, Xye									4060293	126			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/R!OT, Xye/Chin up/01 Chin up.mp3
R!ot	R!OT 									3948281	122			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/R!OT /The Art of Bass/01 R!ot.mp3
Beat the Sunset	R!OT 									2872047	90			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/R!OT /Beat the Sunset/01 Beat the Sunset.mp3
How I Feel	R!OT , Bonnie Magbitang									3604738	112			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/R!OT , Bonnie Magbitang/How I Feel/01 How I Feel.mp3
Slowly	R!OT 									3308379	103			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/R!OT /Slowly/01 Slowly.mp3
Kneel Before Me	SLANDER, Crankdat, Asking Alexandria									3188891	100			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/SLANDER, Crankdat, Asking Alexandria/Kneel Before Me/01 Kneel Before Me.mp3
Throne	Bring Me The Horizon									3043446	95			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Bring Me The Horizon/That's The Spirit (Track by Track Commentary)/06 Throne.mp3
MANTRA	Bring Me The Horizon									3759371	116			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Bring Me The Horizon/MANTRA/01 MANTRA.mp3
Vantablack	Dirtyphonics, Sullivan King									4488725	132			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Dirtyphonics, Sullivan King/Vantablack/01 Vantablack.mp3
wonderful life (feat. Dani Filth)	Bring Me The Horizon, Dani Filth									4424828	137			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Bring Me The Horizon, Dani Filth/wonderful life (feat. Dani Filth)/01 wonderful life (feat. Dani Filth).mp3
